family,dimension,item_id,prompt_id,run_id,0.6,1.0,1.5,1.7,2.0,4.0,7.0,8.0,12.0,14.0,27.0,32.0
llama,Power_Distance,2134,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2423,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2423,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2423,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2424,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2424,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2424,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2425,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2425,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2425,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2426,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2426,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2426,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2427,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2427,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2427,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2428,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2428,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2428,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2429,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2429,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2429,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2430,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2430,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2430,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2431,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2431,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2431,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2432,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2432,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2432,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2433,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2433,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2433,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2434,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2434,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2434,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2435,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2435,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2435,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2436,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2436,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2436,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2437,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2437,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2437,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2438,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2438,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2438,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2439,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2439,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2439,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2440,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2440,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2440,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2445,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2445,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2445,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2446,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2446,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2446,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2447,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2447,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2447,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2449,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2449,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2449,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2450,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2450,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2450,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2452,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2452,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2452,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2453,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2453,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2453,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2454,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2454,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2454,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2456,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2456,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2456,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2457,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2457,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2457,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2459,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2459,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2459,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2460,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2460,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2460,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2461,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2461,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2461,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2463,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2463,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2463,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2464,1,1,,,,,,,,100.0,,,,
llama,Uncertainty_Avoidance,2464,1,2,,,,,,,,100.0,,,,
llama,Uncertainty_Avoidance,2464,1,3,,,,,,,,100.0,,,,
llama,Uncertainty_Avoidance,2466,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2466,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2466,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2467,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2467,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2467,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2468,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2468,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2468,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2469,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2469,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2469,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2471,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2471,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2471,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2473,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2473,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2473,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2474,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2474,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2474,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2475,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2475,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2475,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2476,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2476,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2476,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2477,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2477,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2477,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2478,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2478,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2478,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2479,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2479,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2479,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2482,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2482,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2482,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2483,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2483,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2483,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2484,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2484,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2484,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2485,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2485,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2485,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2487,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2487,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2487,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2488,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2488,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2488,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2489,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2489,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2489,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2490,1,1,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2490,1,2,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2490,1,3,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2492,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2492,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2492,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2493,1,1,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2493,1,2,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2493,1,3,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2494,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2494,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2494,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2495,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2495,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2495,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2497,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2497,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2497,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2501,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2501,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2501,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2503,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2503,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2503,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2505,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2505,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2505,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2506,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2506,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2506,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2508,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2508,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2508,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2511,1,1,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2511,1,2,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2511,1,3,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2513,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2513,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2513,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2514,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2514,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2514,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2516,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2516,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2516,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2518,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2518,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2518,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2520,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2520,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2520,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2521,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2521,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2521,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2523,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2523,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2523,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2524,1,1,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2524,1,2,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2524,1,3,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2525,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2525,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2525,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2526,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2526,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2526,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2528,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2528,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2528,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2529,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2529,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2529,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2530,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2530,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2530,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2532,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2532,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2532,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2533,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2533,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2533,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2534,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2534,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2534,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2535,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2535,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2535,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2536,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2536,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2536,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2537,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2537,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2537,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2538,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2538,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2538,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2539,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2539,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2539,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2542,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2542,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2542,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2543,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2543,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2543,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2544,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2544,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2544,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2545,1,1,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2545,1,2,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2545,1,3,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2546,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2546,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2546,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2548,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2548,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2548,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2549,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2549,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2549,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2550,1,1,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2550,1,2,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2550,1,3,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2553,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2553,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2553,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2554,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2554,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2554,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2556,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2556,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2556,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2557,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2557,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2557,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2558,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2558,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2558,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2559,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2559,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2559,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2562,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2562,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2562,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2563,1,1,,,,,,,,100.0,,,,
llama,Uncertainty_Avoidance,2563,1,2,,,,,,,,100.0,,,,
llama,Uncertainty_Avoidance,2563,1,3,,,,,,,,100.0,,,,
llama,Uncertainty_Avoidance,2564,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2564,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2564,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2565,1,1,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2565,1,2,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2565,1,3,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2566,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2566,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2566,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2567,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2567,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2567,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2568,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2568,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2568,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2569,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2569,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2569,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2570,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2570,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2570,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2571,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2571,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2571,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2573,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2573,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2573,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2575,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2575,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2575,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2577,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2577,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2577,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2578,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2578,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2578,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2579,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2579,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2579,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2580,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2580,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2580,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2581,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2581,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2581,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2583,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2583,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2583,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2584,1,1,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2584,1,2,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2584,1,3,,,,,,,,75.0,,,,
llama,Uncertainty_Avoidance,2585,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2585,1,2,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2585,1,3,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2587,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2587,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2587,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2588,1,1,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2588,1,2,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2588,1,3,,,,,,,,25.0,,,,
llama,Uncertainty_Avoidance,2589,1,1,,,,,,,,50.0,,,,
llama,Uncertainty_Avoidance,2589,1,2,,,,,,,,50.0,,,,
